student_id,cgpa,iq,placement
5174,5.17,124,1
5175,7.14,85,0
5176,8.92,113,1
5177,9.25,120,1
5178,5.42,135,1
5179,7.58,121,1
5180,9.38,113,1
5181,6.86,89,0
5182,8.98,137,1
5183,5.64,116,1
5184,9.49,144,1
5185,8.61,136,1
5186,9.52,108,1
5187,8.25,103,1
5188,6.74,96,0
5189,9.5,136,1
5190,6.32,85,0
5191,6.59,91,0
5192,8.36,101,1
5193,8.67,118,1
5194,9.46,127,1
5195,5.98,91,0
5196,8.83,101,1
5197,8.55,143,1
5198,5.31,87,0
5199,6.86,113,1
5200,6.36,106,0
5201,6.46,122,1
5202,9.72,138,1
5203,8.09,127,1
5204,8.44,113,1
5205,9.69,134,1
5206,6.81,134,1
5207,8.85,138,1
5208,7.09,126,1
5209,9.17,89,1
5210,5.87,114,1
5211,9.55,107,1
5212,6.05,139,1
5213,6.57,105,1
5214,8.63,140,1
5215,6.89,110,1
5216,7.92,138,1
5217,7.13,131,1
5218,8.56,105,1
5219,6.1,104,0
5220,5.28,107,0
5221,6.44,88,0
5222,7.28,105,1
5223,5.81,105,0
5224,6.7,85,0
5225,6.92,99,0
5226,5.28,101,0
5227,7.8,135,1
5228,9.24,98,1
5229,5.73,143,1
5230,7.87,103,1
5231,8.19,134,1
5232,7.01,144,1
5233,8.37,118,1
5234,6.97,90,0
5235,7.42,129,1
5236,5.04,133,1
5237,8.32,90,1
5238,8.17,137,1
5239,5.18,138,1
5240,6.77,89,0
5241,9.7,91,1
5242,7.02,117,1
5243,7.41,97,1
5244,9.37,135,1
5245,8.44,138,1
5246,7.79,85,0
5247,8.83,97,1
5248,9.15,127,1
5249,7.19,111,1
5250,7.28,91,0
5251,6.85,136,1
5252,9.64,87,1
5253,8.35,142,1
5254,5.4,109,0
5255,9.14,117,1
5256,7.31,124,1
5257,5.33,101,0
5258,7.64,129,1
5259,7.0,98,0
5260,9.21,121,1
5261,5.98,142,1
5262,8.97,140,1
5263,7.68,138,1
5264,5.26,107,0
5265,9.66,143,1
5266,7.46,108,1
5267,6.4,113,1
5268,7.25,122,1
5269,9.12,143,1
5270,6.46,138,1
5271,5.92,111,1
5272,5.62,122,1
5273,6.43,137,1
5274,8.74,124,1
5275,7.26,129,1
5276,6.09,134,1
5277,5.8,107,0
5278,6.6,115,1
5279,9.51,120,1
5280,6.65,101,0
5281,9.74,121,1
5282,7.33,87,0
5283,5.86,120,1
5284,9.28,139,1
5285,7.21,89,0
5286,8.41,130,1
5287,9.72,99,1
5288,5.24,136,1
5289,5.46,133,1
5290,8.46,90,1
5291,6.35,143,1
5292,5.88,94,0
5293,5.19,138,1
5294,5.1,116,0
5295,8.72,107,1
5296,5.65,132,1
5297,7.25,101,1
5298,7.91,130,1
5299,7.06,104,1
5300,5.13,128,1
5301,8.76,125,1
5302,5.05,99,0
5303,8.66,128,1
5304,9.29,130,1
5305,7.08,142,1
5306,7.57,106,1
5307,7.29,134,1
5308,6.87,136,1
5309,9.26,90,1
5310,9.29,88,1
5311,6.61,142,1
5312,7.95,107,1
5313,9.45,128,1
5314,9.62,129,1
5315,7.44,103,1
5316,7.17,138,1
5317,6.34,129,1
5318,9.6,115,1
5319,5.69,128,1
5320,7.78,136,1
5321,6.36,87,0
5322,6.34,112,1
5323,6.94,87,0
5324,9.79,98,1
5325,5.26,102,0
5326,7.78,111,1
5327,5.4,135,1
5328,5.74,144,1
5329,7.11,94,0
5330,7.45,133,1
5331,6.24,99,0
5332,6.52,103,0
5333,5.42,93,0
5334,6.46,88,0
5335,9.64,99,1
5336,9.53,135,1
5337,6.61,132,1
5338,7.74,92,0
5339,9.37,133,1
5340,5.03,137,1
5341,8.89,85,1
5342,9.55,91,1
5343,5.44,137,1
5344,5.77,115,1
5345,9.61,102,1
5346,7.58,96,1
5347,5.07,132,1
5348,6.24,114,1
5349,7.16,117,1
5350,8.33,143,1
5351,8.52,131,1
5352,9.78,91,1
5353,6.38,112,1
5354,7.58,133,1
5355,7.56,87,0
5356,6.95,127,1
5357,5.81,90,0
5358,9.69,115,1
5359,9.1,122,1
5360,7.39,99,1
5361,7.9,91,0
5362,6.09,127,1
5363,7.61,114,1
5364,8.34,111,1
5365,7.47,101,1
5366,9.75,139,1
5367,7.93,102,1
5368,6.78,106,1
5369,8.71,140,1
5370,5.82,137,1
5371,6.85,110,1
5372,6.67,135,1
5373,7.07,111,1
5374,8.75,124,1
5375,7.32,108,1
5376,8.81,136,1
5377,7.77,92,0
5378,6.64,105,1
5379,8.89,113,1
5380,6.14,127,1
5381,6.08,105,0
5382,7.42,87,0
5383,6.25,115,1
5384,5.04,139,1
5385,8.11,111,1
5386,7.45,130,1
5387,7.14,111,1
5388,9.64,93,1
5389,7.74,141,1
5390,9.14,117,1
5391,5.67,117,1
5392,7.73,110,1
5393,9.17,112,1
5394,7.8,128,1
5395,8.45,127,1
5396,6.79,115,1
5397,5.44,137,1
5398,7.2,85,0
5399,6.89,104,1
5400,9.16,96,1
5401,6.17,101,0
5402,9.64,99,1
5403,9.6,118,1
5404,6.19,134,1
5405,6.67,100,0
5406,9.3,88,1
5407,9.64,92,1
5408,7.13,118,1
5409,6.54,130,1
5410,7.53,109,1
5411,8.3,99,1
5412,6.31,112,1
5413,8.54,93,1
5414,5.25,86,0
5415,5.24,101,0
5416,6.85,142,1
5417,6.7,94,0
5418,6.52,93,0
5419,7.36,115,1
5420,6.54,86,0
5421,5.92,108,0
5422,6.49,103,0
5423,9.68,101,1
5424,6.97,127,1
5425,7.13,133,1
5426,7.77,94,1
5427,9.72,134,1
5428,6.16,139,1
5429,8.27,112,1
5430,8.44,122,1
5431,7.92,132,1
5432,5.43,112,0
5433,8.25,143,1
5434,5.31,134,1
5435,7.86,136,1
5436,8.55,134,1
5437,6.01,85,0
5438,9.04,144,1
5439,5.15,87,0
5440,9.05,99,1
5441,7.21,136,1
5442,6.04,94,0
5443,5.64,105,0
5444,9.58,121,1
5445,5.35,99,0
5446,5.96,107,0
5447,6.67,98,0
5448,7.98,99,1
5449,7.62,94,1
5450,5.6,140,1
5451,6.39,93,0
5452,6.15,128,1
5453,6.03,123,1
5454,6.97,89,0
5455,8.38,109,1
5456,6.04,140,1
5457,6.76,126,1
5458,6.88,141,1
5459,9.69,110,1
5460,9.58,92,1
5461,8.84,106,1
5462,6.16,136,1
5463,5.33,109,0
5464,6.52,132,1
5465,6.28,96,0
5466,7.43,93,0
5467,8.73,94,1
5468,9.12,132,1
5469,9.06,94,1
5470,6.73,93,0
5471,8.3,110,1
5472,6.5,119,1
5473,5.29,111,0
5474,8.37,144,1
5475,5.05,115,0
5476,6.96,103,1
5477,6.58,127,1
5478,8.33,122,1
5479,8.68,90,1
5480,6.46,99,0
5481,8.9,113,1
5482,6.41,131,1
5483,7.14,129,1
5484,8.49,138,1
5485,8.33,89,1
5486,9.74,98,1
5487,6.08,137,1
5488,8.18,86,0
5489,7.93,107,1
5490,9.39,128,1
5491,5.75,136,1
5492,8.61,130,1
5493,7.73,103,1
5494,6.32,108,1
5495,7.28,104,1
5496,6.6,131,1
5497,7.78,111,1
5498,9.27,136,1
5499,7.73,108,1
5500,8.03,101,1
5501,7.49,109,1
5502,5.25,130,1
5503,6.12,139,1
5504,7.36,115,1
5505,6.49,112,1
5506,5.87,134,1
5507,7.42,143,1
5508,6.55,112,1
5509,6.24,106,0
5510,7.23,140,1
5511,5.64,143,1
5512,9.45,89,1
5513,9.16,138,1
5514,8.4,128,1
5515,5.51,126,1
5516,8.72,92,1
5517,8.88,122,1
5518,8.69,112,1
5519,5.55,141,1
5520,8.09,131,1
5521,9.0,96,1
5522,7.77,141,1
5523,8.1,109,1
5524,7.2,122,1
5525,7.54,128,1
5526,5.17,99,0
5527,8.07,128,1
5528,5.39,125,1
5529,7.09,135,1
5530,6.4,137,1
5531,7.62,118,1
5532,5.64,144,1
5533,8.32,129,1
5534,8.82,97,1
5535,5.78,92,0
5536,5.5,143,1
5537,5.7,97,0
5538,9.21,120,1
5539,7.54,90,0
5540,7.24,122,1
5541,5.51,116,1
5542,8.12,105,1
5543,9.17,128,1
5544,8.98,128,1
5545,8.01,133,1
5546,5.36,143,1
5547,5.54,91,0
5548,5.24,110,0
5549,6.24,99,0
5550,5.65,140,1
5551,6.25,133,1
5552,6.85,126,1
5553,9.53,107,1
5554,7.93,136,1
5555,9.01,122,1
5556,8.41,125,1
5557,5.54,99,0
5558,8.53,132,1
5559,6.32,137,1
5560,8.07,124,1
5561,6.64,100,0
5562,9.79,116,1
5563,6.27,121,1
5564,6.34,102,0
5565,9.47,104,1
5566,5.12,130,1
5567,8.34,86,0
5568,8.48,139,1
5569,9.01,107,1
5570,9.68,114,1
5571,9.68,87,1
5572,5.31,130,1
5573,8.94,123,1
5574,8.1,131,1
5575,8.11,133,1
5576,5.62,85,0
5577,8.12,125,1
5578,9.72,106,1
5579,9.38,113,1
5580,7.11,98,0
5581,5.19,132,1
5582,6.74,112,1
5583,8.97,105,1
5584,8.37,129,1
5585,7.2,116,1
5586,5.26,90,0
5587,7.05,138,1
5588,7.25,85,0
5589,9.46,105,1
5590,8.08,141,1
5591,6.5,88,0
5592,7.52,87,0
5593,5.32,133,1
5594,9.67,114,1
5595,6.73,115,1
5596,7.29,118,1
5597,6.71,103,1
5598,8.28,104,1
5599,8.18,107,1
5600,8.43,138,1
5601,6.29,143,1
5602,6.52,124,1
5603,5.6,109,0
5604,8.15,99,1
5605,5.19,122,1
5606,7.87,107,1
5607,9.17,136,1
5608,9.28,86,1
5609,7.16,141,1
5610,7.2,141,1
5611,5.37,99,0
5612,8.22,136,1
5613,8.94,128,1
5614,6.17,119,1
5615,7.02,94,0
5616,9.03,98,1
5617,9.21,111,1
5618,6.17,138,1
5619,7.64,98,1
5620,5.92,119,1
5621,5.49,117,1
5622,9.37,136,1
5623,8.94,85,1
5624,8.65,118,1
5625,5.23,103,0
5626,9.05,108,1
5627,7.1,126,1
5628,6.64,88,0
5629,7.62,120,1
5630,5.44,97,0
5631,8.63,142,1
5632,7.8,116,1
5633,5.9,93,0
5634,5.9,123,1
5635,5.88,100,0
5636,5.27,134,1
5637,7.82,87,0
5638,9.03,136,1
5639,5.08,104,0
5640,5.24,94,0
5641,7.75,140,1
5642,8.93,142,1
5643,6.57,142,1
5644,6.68,106,1
5645,7.86,132,1
5646,6.32,87,0
5647,5.13,95,0
5648,8.53,109,1
5649,8.0,126,1
5650,7.79,132,1
5651,8.56,92,1
5652,8.24,93,1
5653,5.99,99,0
5654,6.69,116,1
5655,5.61,137,1
5656,5.62,87,0
5657,8.25,88,1
5658,9.12,114,1
5659,9.62,97,1
5660,8.02,128,1
5661,5.88,105,0
5662,5.51,125,1
5663,8.9,141,1
5664,7.78,130,1
5665,7.97,103,1
5666,8.75,123,1
5667,8.38,132,1
5668,9.01,106,1
5669,5.27,104,0
5670,8.59,121,1
5671,9.08,115,1
5672,6.37,94,0
5673,8.07,102,1
5674,6.51,127,1
5675,9.6,123,1
5676,5.16,130,1
5677,7.78,104,1
5678,5.8,102,0
5679,8.42,95,1
5680,5.84,106,0
5681,6.13,143,1
5682,7.37,128,1
5683,9.39,102,1
5684,6.02,142,1
5685,5.69,118,1
5686,8.64,107,1
5687,7.4,85,0
5688,9.38,139,1
5689,5.7,94,0
5690,8.1,137,1
5691,6.12,85,0
5692,5.75,122,1
5693,8.28,123,1
5694,7.85,133,1
5695,8.62,93,1
5696,6.49,115,1
5697,7.15,91,0
5698,6.95,101,1
5699,9.72,119,1
5700,6.4,132,1
5701,6.42,121,1
5702,6.7,136,1
5703,7.71,102,1
5704,6.21,117,1
5705,9.39,88,1
5706,6.28,107,0
5707,9.3,95,1
5708,5.5,136,1
5709,8.15,93,1
5710,9.35,114,1
5711,5.81,92,0
5712,9.65,124,1
5713,7.17,89,0
5714,9.54,96,1
5715,8.25,85,0
5716,6.45,99,0
5717,5.9,109,0
5718,6.46,102,0
5719,5.45,122,1
5720,5.69,126,1
5721,5.5,130,1
5722,7.03,137,1
5723,8.82,110,1
5724,5.68,124,1
5725,5.63,143,1
5726,8.09,87,0
5727,5.95,138,1
5728,5.47,106,0
5729,5.8,110,0
5730,9.43,103,1
5731,8.94,128,1
5732,6.7,128,1
5733,8.15,131,1
5734,7.58,144,1
5735,8.25,123,1
5736,8.28,143,1
5737,8.02,120,1
5738,6.28,105,0
5739,5.19,125,1
5740,7.19,138,1
5741,9.28,132,1
5742,7.73,110,1
5743,9.0,97,1
5744,9.76,120,1
5745,5.79,108,0
5746,8.32,125,1
5747,8.24,110,1
5748,9.7,105,1
5749,9.73,102,1
5750,8.3,99,1
5751,6.17,99,0
5752,8.83,90,1
5753,5.51,127,1
5754,8.75,115,1
5755,9.37,112,1
5756,6.84,92,0
5757,8.03,113,1
5758,7.06,105,1
5759,7.1,101,1
5760,6.49,140,1
5761,8.66,141,1
5762,9.49,133,1
5763,9.52,108,1
5764,5.84,142,1
5765,9.2,144,1
5766,8.54,134,1
5767,6.21,120,1
5768,5.32,115,0
5769,6.29,131,1
5770,9.38,118,1
5771,8.04,86,0
5772,8.46,126,1
5773,6.23,87,0
5774,8.45,114,1
5775,5.13,92,0
5776,6.8,136,1
5777,8.01,91,1
5778,5.7,96,0
5779,8.95,142,1
5780,6.13,103,0
5781,8.13,110,1
5782,6.94,112,1
5783,7.86,99,1
5784,5.52,98,0
5785,5.08,132,1
5786,9.37,143,1
5787,6.29,98,0
5788,8.93,87,1
5789,9.8,134,1
5790,6.01,113,1
5791,6.27,144,1
5792,8.18,138,1
5793,9.63,90,1
5794,9.4,133,1
5795,7.41,107,1
5796,8.82,112,1
5797,5.65,98,0
5798,9.69,98,1
5799,9.63,104,1
5800,5.79,97,0
5801,6.44,111,1
5802,5.48,144,1
5803,6.3,119,1
5804,8.92,129,1
5805,6.82,140,1
5806,5.42,86,0
5807,6.64,125,1
5808,9.71,129,1
5809,8.02,124,1
5810,7.0,132,1
5811,5.8,108,0
5812,9.73,113,1
5813,8.94,87,1
5814,6.35,129,1
5815,5.34,88,0
5816,5.27,134,1
5817,5.58,86,0
5818,7.79,104,1
5819,9.46,138,1
5820,7.38,137,1
5821,9.05,99,1
5822,7.14,133,1
5823,8.4,116,1
5824,8.51,126,1
5825,5.84,85,0
5826,6.73,122,1
5827,8.06,119,1
5828,5.34,135,1
5829,6.74,91,0
5830,7.57,129,1
5831,9.78,97,1
5832,7.28,133,1
5833,8.92,85,1
5834,7.07,98,0
5835,8.82,113,1
5836,7.86,142,1
5837,9.26,87,1
5838,6.97,130,1
5839,7.9,108,1
5840,8.02,85,0
5841,7.0,132,1
5842,5.69,94,0
5843,5.45,97,0
5844,5.08,120,1
5845,9.19,93,1
5846,6.14,98,0
5847,6.02,120,1
5848,8.53,94,1
5849,6.54,124,1
5850,7.43,107,1
5851,5.78,119,1
5852,9.61,139,1
5853,9.09,91,1
5854,9.15,126,1
5855,6.95,119,1
5856,8.66,86,1
5857,5.69,99,0
5858,5.04,93,0
5859,5.1,131,1
5860,7.82,101,1
5861,7.19,123,1
5862,7.49,136,1
5863,5.04,102,0
5864,7.03,99,0
5865,8.45,102,1
5866,7.12,108,1
5867,8.51,107,1
5868,6.12,96,0
5869,8.9,107,1
5870,7.82,105,1
5871,6.01,110,1
5872,6.14,92,0
5873,8.01,114,1
5874,8.98,118,1
5875,7.0,86,0
5876,6.24,89,0
5877,9.16,115,1
5878,8.21,117,1
5879,7.15,138,1
5880,7.34,88,0
5881,5.98,90,0
5882,8.01,107,1
5883,6.72,129,1
5884,9.78,103,1
5885,7.3,127,1
5886,7.33,129,1
5887,7.72,92,0
5888,9.4,123,1
5889,8.84,97,1
5890,7.17,85,0
5891,8.45,90,1
5892,7.81,91,0
5893,7.36,132,1
5894,5.92,111,1
5895,7.23,99,1
5896,6.18,136,1
5897,9.39,118,1
5898,6.61,142,1
5899,9.57,141,1
5900,7.56,107,1
5901,8.03,132,1
5902,7.61,133,1
5903,5.62,108,0
5904,6.8,99,0
5905,5.48,119,1
5906,7.99,88,0
5907,7.14,128,1
5908,8.73,121,1
5909,6.06,101,0
5910,5.79,115,1
5911,6.95,122,1
5912,9.45,94,1
5913,8.41,138,1
5914,7.01,134,1
5915,7.48,111,1
5916,5.4,126,1
5917,9.73,90,1
5918,8.2,140,1
5919,6.37,90,0
5920,7.81,136,1
5921,5.53,99,0
5922,9.64,88,1
5923,5.84,141,1
5924,8.11,132,1
5925,6.18,138,1
5926,8.44,140,1
5927,8.73,124,1
5928,8.23,91,1
5929,7.95,135,1
5930,9.28,142,1
5931,5.38,133,1
5932,6.59,137,1
5933,6.19,129,1
5934,9.74,131,1
5935,6.87,110,1
5936,8.52,142,1
5937,8.29,115,1
5938,6.02,86,0
5939,6.15,112,1
5940,6.35,126,1
5941,6.97,97,0
5942,6.12,102,0
5943,5.09,114,0
5944,9.22,139,1
5945,9.63,95,1
5946,6.64,97,0
5947,6.62,135,1
5948,5.03,108,0
5949,8.27,141,1
5950,8.96,113,1
5951,5.7,140,1
5952,5.77,138,1
5953,8.79,89,1
5954,7.96,119,1
5955,5.22,103,0
5956,7.99,139,1
5957,6.48,97,0
5958,6.77,89,0
5959,8.69,128,1
5960,8.89,98,1
5961,6.92,122,1
5962,9.55,106,1
5963,6.95,93,0
5964,8.7,133,1
5965,7.32,124,1
5966,9.31,110,1
5967,9.36,129,1
5968,5.42,89,0
5969,9.5,113,1
5970,8.96,138,1
5971,8.8,106,1
5972,5.96,133,1
5973,8.86,87,1
5974,9.08,112,1
5975,6.39,122,1
5976,9.57,98,1
5977,5.24,131,1
5978,5.72,98,0
5979,7.58,127,1
5980,7.76,95,1
5981,8.1,93,1
5982,5.08,122,1
5983,9.61,131,1
5984,5.21,128,1
5985,5.69,90,0
5986,5.07,85,0
5987,7.72,109,1
5988,9.47,100,1
5989,8.2,136,1
5990,8.95,99,1
5991,5.06,118,0
5992,7.6,101,1
5993,7.21,87,0
5994,7.4,87,0
5995,5.35,121,1
5996,8.29,101,1
5997,7.42,139,1
5998,8.67,133,1
5999,7.33,136,1
6000,5.72,122,1
6001,8.11,85,0
6002,5.83,91,0
6003,9.19,110,1
6004,7.94,131,1
6005,5.75,123,1
6006,9.62,103,1
6007,7.49,136,1
6008,5.35,138,1
6009,8.01,114,1
6010,6.22,127,1
6011,8.86,139,1
6012,8.93,98,1
6013,9.7,97,1
6014,7.41,104,1
6015,7.18,110,1
6016,8.62,111,1
6017,5.64,109,0
6018,7.63,93,0
6019,7.62,125,1
6020,5.43,132,1
6021,7.01,96,0
6022,9.1,94,1
6023,9.11,90,1
6024,5.48,134,1
6025,5.44,118,1
6026,6.26,143,1
6027,9.2,136,1
6028,5.62,125,1
6029,8.46,103,1
6030,5.49,90,0
6031,7.99,86,0
6032,6.71,99,0
6033,8.79,101,1
6034,6.12,100,0
6035,8.07,112,1
6036,6.13,105,0
6037,8.43,92,1
6038,9.19,94,1
6039,5.61,94,0
6040,9.16,134,1
6041,7.85,94,1
6042,5.61,93,0
6043,7.05,112,1
6044,5.77,108,0
6045,8.36,103,1
6046,8.64,117,1
6047,5.51,88,0
6048,7.43,140,1
6049,8.91,87,1
6050,9.49,126,1
6051,7.46,96,1
6052,9.56,102,1
6053,7.57,107,1
6054,6.89,104,1
6055,9.07,90,1
6056,7.37,137,1
6057,7.27,118,1
6058,7.35,126,1
6059,9.06,86,1
6060,8.99,114,1
6061,6.94,93,0
6062,6.6,111,1
6063,7.36,126,1
6064,7.75,118,1
6065,6.14,124,1
6066,8.81,108,1
6067,7.34,133,1
6068,6.6,101,0
6069,5.51,113,0
6070,6.15,120,1
6071,9.56,134,1
6072,6.46,96,0
6073,5.81,115,1
6074,7.21,133,1
6075,6.47,93,0
6076,5.17,103,0
6077,6.55,130,1
6078,7.61,130,1
6079,7.65,101,1
6080,6.71,86,0
6081,7.15,124,1
6082,9.63,89,1
6083,6.81,143,1
6084,6.24,123,1
6085,6.17,138,1
6086,7.2,132,1
6087,8.65,100,1
6088,5.99,101,0
6089,8.4,138,1
6090,5.1,111,0
6091,7.01,91,0
6092,8.72,136,1
6093,6.63,92,0
6094,7.71,92,0
6095,5.98,107,0
6096,8.56,116,1
6097,5.25,127,1
6098,9.09,131,1
6099,5.95,102,0
6100,9.2,122,1
6101,6.69,138,1
6102,8.47,96,1
6103,6.53,99,0
6104,9.35,112,1
6105,5.61,139,1
6106,5.86,122,1
6107,7.37,134,1
6108,5.39,140,1
6109,5.94,115,1
6110,9.53,136,1
6111,9.69,93,1
6112,6.81,92,0
6113,9.43,130,1
6114,7.62,103,1
6115,6.29,135,1
6116,8.37,92,1
6117,8.16,118,1
6118,9.75,141,1
6119,6.27,88,0
6120,8.23,115,1
6121,5.25,122,1
6122,5.55,87,0
6123,5.02,119,0
6124,9.8,103,1
6125,8.85,127,1
6126,8.78,113,1
6127,7.45,94,0
6128,6.44,96,0
6129,5.73,130,1
6130,6.37,114,1
6131,6.8,114,1
6132,8.63,144,1
6133,7.59,102,1
6134,5.37,108,0
6135,5.09,116,0
6136,5.49,93,0
6137,6.97,131,1
6138,9.48,108,1
6139,8.06,110,1
6140,8.85,87,1
6141,7.24,107,1
6142,6.74,95,0
6143,5.52,94,0
6144,9.2,134,1
6145,8.76,120,1
6146,5.81,144,1
6147,7.46,97,1
6148,7.34,113,1
6149,8.0,122,1
6150,9.54,143,1
6151,7.78,137,1
6152,7.59,97,1
6153,5.24,141,1
6154,5.3,110,0
6155,5.9,104,0
6156,5.16,89,0
6157,8.57,104,1
6158,8.47,98,1
6159,5.65,129,1
6160,9.01,98,1
6161,5.74,92,0
6162,6.45,132,1
6163,6.2,97,0
6164,6.79,108,1
6165,6.22,99,0
6166,7.35,135,1
6167,6.96,85,0
6168,9.74,106,1
6169,5.27,118,1
6170,5.68,134,1
6171,5.25,135,1
6172,8.0,124,1
6173,5.26,87,0
6174,9.01,139,1
6175,7.46,110,1
6176,7.53,98,1
6177,7.7,142,1
6178,5.82,125,1
6179,5.95,92,0
6180,6.53,133,1
6181,7.85,139,1
6182,6.01,139,1
6183,5.56,140,1
6184,9.66,100,1
6185,5.11,126,1
6186,8.85,105,1
6187,8.78,94,1
6188,6.43,141,1
6189,5.65,109,0
6190,5.7,140,1
6191,8.35,122,1
6192,8.09,106,1
6193,8.76,133,1
6194,9.5,132,1
6195,8.32,131,1
6196,5.75,138,1
6197,6.17,130,1
6198,9.04,88,1
6199,6.0,88,0
6200,5.35,114,0
6201,8.38,86,0
6202,6.93,113,1
6203,9.42,127,1
6204,8.12,120,1
6205,5.43,105,0
6206,9.55,144,1
6207,6.24,105,0
6208,6.62,132,1
6209,6.93,105,1
6210,5.25,88,0
6211,7.38,85,0
6212,5.59,110,0
6213,6.92,140,1
6214,6.68,135,1
6215,8.71,86,1
6216,8.86,93,1
6217,5.74,139,1
6218,6.76,141,1
6219,6.79,129,1
6220,5.73,102,0
6221,8.83,132,1
6222,8.39,132,1
6223,5.91,141,1
6224,6.76,126,1
6225,5.51,125,1
6226,8.02,95,1
6227,5.58,109,0
6228,9.73,110,1
6229,8.75,142,1
6230,6.87,120,1
6231,7.78,126,1
6232,9.37,119,1
6233,7.66,122,1
6234,5.84,87,0
6235,6.82,143,1
6236,9.05,125,1
6237,8.09,119,1
6238,8.12,134,1
6239,9.16,124,1
6240,9.29,106,1
6241,9.42,92,1
6242,5.46,99,0
6243,7.61,129,1
6244,8.55,91,1
6245,8.63,103,1
6246,7.91,124,1
6247,5.8,126,1
6248,8.83,101,1
6249,8.46,85,0
6250,5.41,129,1
6251,7.23,113,1
6252,5.84,142,1
6253,6.62,97,0
6254,5.09,140,1
6255,6.92,132,1
6256,7.64,113,1
6257,7.97,125,1
6258,8.18,126,1
6259,9.01,90,1
6260,6.03,89,0
6261,5.58,118,1
6262,9.09,95,1
6263,5.75,93,0
6264,9.68,122,1
6265,9.04,124,1
6266,7.4,125,1
6267,9.71,93,1
6268,5.47,92,0
6269,6.45,128,1
6270,8.06,142,1
6271,6.68,124,1
6272,9.46,87,1
6273,5.32,97,0
6274,7.64,103,1
6275,7.84,118,1
6276,8.13,116,1
6277,6.23,133,1
6278,6.75,100,0
6279,9.05,120,1
6280,5.94,102,0
6281,8.97,98,1
6282,7.7,114,1
6283,8.66,86,1
6284,8.43,97,1
6285,6.0,111,1
6286,7.73,143,1
6287,9.17,137,1
6288,7.07,136,1
6289,9.64,101,1
6290,7.17,115,1
6291,5.69,99,0
6292,6.87,141,1
6293,9.57,104,1
6294,6.53,89,0
6295,9.17,91,1
6296,9.23,102,1
6297,6.68,140,1
6298,5.4,95,0
6299,8.48,116,1
6300,6.5,134,1
6301,8.76,111,1
6302,7.12,110,1
6303,7.33,121,1
6304,8.73,129,1
6305,6.84,112,1
6306,7.13,134,1
6307,6.81,86,0
6308,6.76,104,1
6309,7.52,88,0
6310,8.88,97,1
6311,6.74,108,1
6312,7.52,132,1
6313,8.22,122,1
6314,6.29,142,1
6315,6.33,124,1
6316,9.48,132,1
6317,8.47,129,1
6318,7.77,139,1
6319,8.11,113,1
6320,5.14,142,1
6321,7.97,120,1
6322,7.45,86,0
6323,7.62,125,1
6324,6.73,102,0
6325,5.39,133,1
6326,5.93,92,0
6327,9.56,142,1
6328,6.96,99,0
6329,7.24,125,1
6330,5.25,101,0
6331,5.18,107,0
6332,8.44,86,1
6333,7.58,90,0
6334,7.44,113,1
6335,6.17,111,1
6336,8.57,121,1
6337,5.81,133,1
6338,5.91,118,1
6339,7.21,102,1
6340,6.37,126,1
6341,6.19,94,0
6342,8.1,122,1
6343,8.12,143,1
6344,8.96,128,1
6345,7.01,101,1
6346,5.35,143,1
6347,6.31,97,0
6348,9.7,136,1
6349,7.86,144,1
6350,8.41,132,1
6351,5.04,126,1
6352,7.49,111,1
6353,5.18,137,1
6354,7.73,86,0
6355,9.42,118,1
6356,9.65,115,1
6357,7.59,107,1
6358,7.2,91,0
6359,9.54,122,1
6360,8.23,117,1
6361,5.31,96,0
6362,7.24,129,1
6363,6.15,96,0
6364,7.26,103,1
6365,7.19,93,0
6366,7.79,94,1
6367,6.71,101,0
6368,5.79,134,1
6369,7.42,124,1
6370,8.98,123,1
6371,8.19,125,1
6372,6.62,94,0
6373,9.49,96,1
6374,9.38,99,1
6375,6.0,115,1
6376,5.19,99,0
6377,8.56,112,1
6378,8.97,88,1
6379,9.65,120,1
6380,9.27,139,1
6381,7.88,85,0
6382,7.54,142,1
6383,5.13,128,1
6384,6.18,141,1
6385,7.21,118,1
6386,8.02,131,1
6387,7.67,101,1
6388,8.56,123,1
6389,6.34,122,1
6390,7.71,128,1
6391,5.42,135,1
6392,6.99,117,1
6393,8.6,144,1
6394,8.33,105,1
6395,9.76,110,1
6396,6.33,130,1
6397,7.39,120,1
6398,6.58,89,0
6399,7.11,117,1
6400,9.11,85,1
6401,8.28,137,1
6402,9.24,90,1
6403,5.98,121,1
6404,9.19,86,1
6405,5.29,141,1
6406,9.27,137,1
6407,6.58,143,1
6408,6.51,143,1
6409,7.46,89,0
6410,9.52,110,1
6411,5.23,125,1
6412,6.69,135,1
6413,9.11,137,1
6414,6.9,131,1
6415,5.96,97,0
6416,7.04,96,0
6417,6.85,89,0
6418,9.39,86,1
6419,8.66,143,1
6420,7.42,88,0
6421,9.74,143,1
6422,7.23,111,1
6423,5.28,134,1
6424,6.26,137,1
6425,7.09,94,0
6426,5.75,97,0
6427,9.55,128,1
6428,8.68,86,1
6429,6.29,110,1
6430,7.84,99,1
6431,8.46,130,1
6432,9.52,141,1
6433,9.23,94,1
6434,7.47,106,1
6435,8.72,124,1
6436,7.7,109,1
6437,7.65,99,1
6438,5.55,97,0
6439,5.61,92,0
6440,7.54,105,1
6441,6.29,105,0
6442,5.1,106,0
6443,8.47,130,1
6444,5.16,117,0
